,Player,Type,Date,Age,Tm,HomeAway,Opp,GS,MP,PTS,FG,FGpct,FGA,FT,FTpct,FTA,3P,3Ppct,3PA,AST,ORB,DRB,TRB,BLK,STL,TOV,+/-,GmSc,PF,3X2X,2X2X,FP
2839,James Johnson,2,2015-11-17,28.74,TOR,0,GSW,0,9.38,6.0,3.0,0.75,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,-5.0,2.4,0.0,0,0,7.0
2840,James Johnson,2,2015-11-18,28.742,TOR,0,UTA,0,14.83,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,2.7,1.0,0,0,7.75
2841,James Johnson,2,2015-11-20,28.748,TOR,0,LAL,0,15.22,5.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,0.0,2.0,10.0,4.3,1.0,0,0,11.5
2842,James Johnson,2,2015-11-22,28.753,TOR,0,LAC,0,6.83,2.0,1.0,0.333,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0,0,3.25
2843,James Johnson,2,2015-11-25,28.762,TOR,1,CLE,0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,-0.1,1.0,0,0,1.25
2844,James Johnson,2,2015-11-28,28.77,TOR,0,WAS,0,4.83,4.0,2.0,0.667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,5.1,0.0,0,0,8.75
2845,James Johnson,2,2015-11-29,28.773,TOR,1,PHO,0,11.6,8.0,4.0,0.571,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,5.7,0.0,0,0,12.25
2846,James Johnson,2,2015-12-02,28.781,TOR,1,ATL,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2847,James Johnson,2,2015-12-03,28.784,TOR,1,DEN,0,4.13,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,-2.0,4.3,0.0,0,0,7.75
2848,James Johnson,2,2015-12-05,28.789,TOR,1,GSW,0,5.48,1.0,0.0,0.0,0.0,1.0,0.5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.9,1.0,0,0,2.5
2849,James Johnson,2,2015-12-07,28.795,TOR,1,LAL,0,16.85,4.0,2.0,0.667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,3.9,2.0,0,0,8.0
2850,James Johnson,2,2015-12-09,28.8,TOR,1,SAS,0,15.57,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,-3.0,4.5,2.0,0,0,12.25
2851,James Johnson,2,2015-12-11,28.805,TOR,1,MIL,0,10.68,7.0,3.0,0.75,4.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.6,4.0,0,0,11.5
2852,James Johnson,2,2015-12-13,28.811,TOR,1,PHI,0,15.1,9.0,3.0,0.5,6.0,2.0,0.5,4.0,1.0,0.5,2.0,2.0,2.0,2.0,4.0,1.0,0.0,1.0,-6.0,7.5,2.0,0,0,19.0
2853,James Johnson,2,2015-12-14,28.814,TOR,0,IND,0,18.97,8.0,2.0,0.4,5.0,4.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,-8.0,7.7,1.0,0,0,14.25
2854,James Johnson,2,2015-12-17,28.822,TOR,0,CHO,0,12.53,9.0,3.0,0.6,5.0,3.0,0.6,5.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,-1.0,3.0,3.0,0,0,11.25
2855,James Johnson,2,2015-12-18,28.825,TOR,0,MIA,1,32.18,13.0,5.0,0.556,9.0,2.0,1.0,2.0,1.0,0.5,2.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,14.2,1.0,0,0,26.25
2856,James Johnson,2,2015-12-20,28.83,TOR,1,SAC,1,32.48,14.0,7.0,0.636,11.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,6.0,1.0,2.0,2.0,4.0,12.3,1.0,0,0,28.0
2857,James Johnson,2,2015-12-22,28.836,TOR,1,DAL,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2858,James Johnson,2,2015-12-26,28.847,TOR,0,MIL,1,15.48,6.0,3.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,5.6,2.0,0,0,14.5
2859,James Johnson,2,2015-12-28,28.852,TOR,0,CHI,0,7.17,2.0,1.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.3,0.0,0,0,3.5
2860,James Johnson,2,2015-12-30,28.858,TOR,1,WAS,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2861,James Johnson,2,2016-01-01,28.863,TOR,1,CHO,0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0,0,0.0
2862,James Johnson,2,2016-01-03,28.868,TOR,1,CHI,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2863,James Johnson,2,2016-01-04,28.871,TOR,0,CLE,1,22.67,5.0,2.0,0.4,5.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-17.0,1.3,3.0,0,0,7.5
2864,James Johnson,2,2016-01-06,28.877,TOR,0,BRK,1,26.3,8.0,3.0,0.5,6.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,2.0,0.0,2.0,19.0,5.5,3.0,0,0,17.25
2865,James Johnson,2,2016-01-08,28.882,TOR,0,WAS,1,21.45,8.0,4.0,0.667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,1.0,0.0,2.0,4.0,7.6,0.0,0,0,20.25
2866,James Johnson,2,2016-01-09,28.885,TOR,0,PHI,1,12.62,5.0,2.0,0.4,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.0,1.1,3.0,0,0,6.5
2867,James Johnson,2,2016-01-14,28.899,TOR,0,ORL,1,17.47,2.0,1.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-10.0,2.3,0.0,0,0,7.5
2868,James Johnson,2,2016-01-18,28.91,TOR,1,BRK,1,18.68,8.0,3.0,0.429,7.0,0.0,0.0,0.0,2.0,0.667,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-8.0,3.2,1.0,0,0,9.75
2869,James Johnson,2,2016-01-20,28.915,TOR,1,BOS,1,19.62,5.0,2.0,0.667,3.0,0.0,0.0,0.0,1.0,0.5,2.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,9.0,6.4,0.0,0,0,15.25
2870,James Johnson,2,2016-01-22,28.921,TOR,1,MIA,1,27.17,8.0,3.0,0.429,7.0,0.0,0.0,0.0,2.0,0.5,4.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,14.0,6.0,1.0,0,0,18.75
2871,James Johnson,2,2016-01-24,28.926,TOR,1,LAC,1,14.78,2.0,1.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,-7.0,-1.3,4.0,0,0,5.75
2872,James Johnson,2,2016-01-26,28.932,TOR,1,WAS,1,15.18,2.0,1.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,-0.1,1.0,0,0,8.5
2873,James Johnson,2,2016-01-28,28.937,TOR,1,NYK,1,16.02,1.0,0.0,0.0,3.0,1.0,0.25,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,-12.0,0.7,3.0,0,0,13.25
2874,James Johnson,2,2016-01-30,28.942,TOR,1,DET,1,21.38,11.0,4.0,0.8,5.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,5.0,7.0,0.0,2.0,0.0,4.0,13.2,2.0,0,0,24.25
2875,James Johnson,2,2016-02-01,28.948,TOR,0,DEN,1,10.17,3.0,1.0,0.5,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,-5.0,1.2,2.0,0,0,8.5
2876,James Johnson,2,2016-02-02,28.951,TOR,1,PHO,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2877,James Johnson,2,2016-02-04,28.956,TOR,1,POR,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2878,Amir Johnson,2,2015-10-28,28.493,BOS,1,PHI,0,20.03,15.0,6.0,0.545,11.0,2.0,1.0,2.0,1.0,0.5,2.0,1.0,3.0,4.0,7.0,2.0,0.0,1.0,16.0,12.9,3.0,0,0,29.25
2879,Amir Johnson,2,2015-10-30,28.499,BOS,1,TOR,0,18.97,11.0,3.0,1.0,3.0,4.0,0.667,6.0,1.0,1.0,1.0,2.0,1.0,7.0,8.0,0.0,2.0,3.0,0.0,12.1,1.0,0,0,27.0
2880,Amir Johnson,2,2015-11-01,28.504,BOS,1,SAS,0,28.4,10.0,5.0,0.5,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,-6.0,7.2,4.0,0,0,18.5
2881,Amir Johnson,2,2015-11-04,28.512,BOS,0,IND,1,20.6,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,-4.0,-0.7,3.0,0,0,7.5
2882,Amir Johnson,2,2015-11-06,28.518,BOS,1,WAS,1,18.13,5.0,2.0,0.5,4.0,1.0,0.5,2.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,-8.0,1.6,4.0,0,0,11.5
2883,Amir Johnson,2,2015-11-10,28.529,BOS,0,MIL,1,23.48,4.0,2.0,0.667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,1.0,0.0,1.0,-8.0,5.9,1.0,0,0,16.75
2884,Amir Johnson,2,2015-11-11,28.532,BOS,1,IND,1,13.88,7.0,3.0,0.6,5.0,1.0,0.25,4.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,-1.0,4.1,1.0,0,0,14.0
2885,Amir Johnson,2,2015-11-13,28.537,BOS,1,ATL,1,36.35,17.0,7.0,0.538,13.0,2.0,1.0,2.0,1.0,0.333,3.0,4.0,3.0,5.0,8.0,3.0,3.0,1.0,17.0,20.0,3.0,0,0,45.0
2886,Amir Johnson,2,2015-11-15,28.542,BOS,0,OKC,1,29.53,7.0,3.0,0.6,5.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,2.0,0.0,4.7,4.0,0,0,18.25
2887,Amir Johnson,2,2015-11-16,28.545,BOS,0,HOU,1,22.27,6.0,3.0,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0,1.0,3.0,0.0,20.0,11.3,2.0,0,0,26.0
2888,Amir Johnson,2,2015-11-18,28.551,BOS,1,DAL,1,28.42,6.0,3.0,0.6,5.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,5.0,0.0,1.0,2.0,-16.0,4.0,3.0,0,0,16.25
2889,Amir Johnson,2,2015-11-20,28.556,BOS,1,BRK,1,20.47,8.0,4.0,0.667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,17.0,8.8,1.0,0,0,20.0
2890,Amir Johnson,2,2015-11-22,28.562,BOS,0,BRK,1,17.78,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-17.0,1.6,2.0,0,0,5.0
2891,Amir Johnson,2,2015-11-24,28.567,BOS,0,ATL,1,21.68,4.0,1.0,0.25,4.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,1.0,0.0,2.0,-13.0,5.1,0.0,0,0,15.25
2892,Amir Johnson,2,2015-11-25,28.57,BOS,1,PHI,1,24.83,6.0,3.0,0.75,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,8.0,1.0,1.0,3.0,10.0,6.9,2.0,0,0,21.5
2893,Amir Johnson,2,2015-11-27,28.575,BOS,1,WAS,1,18.47,6.0,3.0,0.375,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,8.0,1.0,0.0,0.0,14.0,6.8,2.0,0,0,22.5
2894,Amir Johnson,2,2015-11-29,28.581,BOS,0,ORL,1,19.28,8.0,3.0,0.5,6.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,1.0,0.0,2.0,-4.0,5.8,5.0,0,0,18.5
2895,Amir Johnson,2,2015-11-30,28.584,BOS,0,MIA,1,33.1,13.0,5.0,0.556,9.0,1.0,0.5,2.0,2.0,1.0,2.0,2.0,3.0,7.0,10.0,2.0,1.0,3.0,11.0,11.7,4.0,0,1,35.5
2896,Amir Johnson,2,2015-12-03,28.592,BOS,0,SAC,1,23.45,4.0,1.0,0.5,2.0,2.0,0.5,4.0,0.0,0.0,0.0,3.0,1.0,6.0,7.0,2.0,1.0,0.0,11.0,8.0,3.0,0,0,23.25
2897,Amir Johnson,2,2015-12-05,28.597,BOS,0,SAS,1,32.42,11.0,5.0,0.455,11.0,0.0,0.0,2.0,1.0,0.25,4.0,1.0,4.0,7.0,11.0,1.0,1.0,2.0,18.0,8.2,4.0,0,1,31.25
2898,Amir Johnson,2,2015-12-07,28.603,BOS,0,NOP,1,23.73,9.0,3.0,0.6,5.0,3.0,0.5,6.0,0.0,0.0,1.0,2.0,2.0,3.0,5.0,3.0,0.0,1.0,16.0,9.5,2.0,0,0,23.75
2899,Amir Johnson,2,2015-12-09,28.608,BOS,1,CHI,1,26.23,12.0,6.0,0.667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,5.0,0.0,1.0,1.0,-8.0,9.8,6.0,0,0,22.75
2900,Amir Johnson,2,2015-12-11,28.614,BOS,1,GSW,1,19.13,4.0,2.0,0.5,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,3.3,5.0,0,0,15.0
2901,Amir Johnson,2,2015-12-12,28.616,BOS,0,CHO,1,29.78,6.0,3.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,6.0,3.0,1.0,0.0,22.0,9.6,1.0,0,0,26.0
2902,Amir Johnson,2,2015-12-15,28.625,BOS,1,CLE,1,24.32,5.0,2.0,0.4,5.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,1.0,1.0,1.0,-11.0,5.5,2.0,0,0,17.25
2903,Amir Johnson,2,2015-12-16,28.627,BOS,0,DET,1,20.8,11.0,5.0,0.5,10.0,0.0,0.0,0.0,1.0,0.333,3.0,0.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.8,3.0,0,0,17.25
2904,Amir Johnson,2,2015-12-18,28.633,BOS,1,ATL,1,15.93,4.0,2.0,0.667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,-9.0,2.1,3.0,0,0,8.75
2905,Amir Johnson,2,2015-12-21,28.641,BOS,1,MIN,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2906,Amir Johnson,2,2015-12-23,28.647,BOS,1,CHO,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2907,Amir Johnson,2,2015-12-26,28.655,BOS,0,DET,1,28.25,12.0,6.0,0.857,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,1.0,9.0,11.3,3.0,0,0,21.5
2908,Amir Johnson,2,2015-12-27,28.658,BOS,1,NYK,1,22.42,8.0,4.0,0.571,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,7.0,2.0,1.0,1.0,6.0,9.3,2.0,0,0,23.75
2909,Amir Johnson,2,2015-12-30,28.666,BOS,1,LAL,1,18.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,-17.0,-0.2,0.0,0,0,5.75
2910,Amir Johnson,2,2016-01-02,28.674,BOS,1,BRK,1,29.45,7.0,3.0,0.75,4.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,4.0,7.0,11.0,2.0,0.0,0.0,9.0,10.7,5.0,0,0,27.75
2911,Amir Johnson,2,2016-01-04,28.679,BOS,0,BRK,1,28.2,12.0,6.0,0.857,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,0.0,12.0,13.6,5.0,0,0,27.5
2912,Amir Johnson,2,2016-01-06,28.685,BOS,1,DET,1,31.18,16.0,8.0,0.571,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,11.0,2.0,0.0,1.0,8.0,14.5,3.0,0,1,37.75
2913,Amir Johnson,2,2016-01-07,28.688,BOS,0,CHI,1,21.77,12.0,6.0,0.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,0.0,-13.0,10.5,3.0,0,0,21.5
2914,Amir Johnson,2,2016-01-10,28.696,BOS,0,MEM,1,31.57,14.0,5.0,0.833,6.0,3.0,0.5,6.0,1.0,1.0,1.0,4.0,2.0,7.0,9.0,1.0,0.0,3.0,7.0,13.0,4.0,0,0,32.25
2915,Amir Johnson,2,2016-01-12,28.701,BOS,0,NYK,1,25.75,11.0,5.0,0.833,6.0,1.0,0.5,2.0,0.0,0.0,1.0,2.0,3.0,3.0,6.0,1.0,1.0,1.0,-2.0,11.9,4.0,0,0,25.0
2916,Amir Johnson,2,2016-01-13,28.704,BOS,1,IND,1,28.78,14.0,6.0,0.545,11.0,2.0,0.5,4.0,0.0,0.0,0.0,6.0,8.0,10.0,18.0,0.0,2.0,1.0,17.0,20.5,3.0,0,1,50.5
2917,Amir Johnson,2,2016-01-15,28.71,BOS,1,PHO,1,18.65,13.0,6.0,0.667,9.0,1.0,0.333,3.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,1.0,0.0,4.0,12.2,2.0,0,0,24.25
2918,Amir Johnson,2,2016-01-16,28.712,BOS,0,WAS,1,25.68,7.0,2.0,0.667,3.0,3.0,0.75,4.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,-2.0,7.7,5.0,0,0,18.25
2919,Amir Johnson,2,2016-01-18,28.718,BOS,0,DAL,1,13.62,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,-19.0,3.3,2.0,0,0,7.5
2920,Amir Johnson,2,2016-01-20,28.723,BOS,0,TOR,1,24.2,2.0,1.0,0.333,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,-7.0,0.9,2.0,0,0,9.5
2921,Amir Johnson,2,2016-01-22,28.729,BOS,1,CHI,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2922,Amir Johnson,2,2016-01-24,28.734,BOS,0,PHI,1,20.48,3.0,1.0,0.333,3.0,1.0,0.5,2.0,0.0,0.0,0.0,5.0,5.0,7.0,12.0,1.0,2.0,1.0,12.0,10.9,2.0,0,0,31.0
2923,Amir Johnson,2,2016-01-25,28.737,BOS,0,WAS,1,22.97,4.0,1.0,0.25,4.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,5.0,1.0,0.0,0.0,14.0,5.6,1.0,0,0,15.25
2924,Amir Johnson,2,2016-01-27,28.742,BOS,1,DEN,1,30.07,9.0,4.0,0.571,7.0,1.0,0.5,2.0,0.0,0.0,0.0,6.0,7.0,6.0,13.0,1.0,3.0,1.0,5.0,17.7,3.0,0,0,41.75
2925,Amir Johnson,2,2016-01-29,28.748,BOS,1,ORL,1,21.12,5.0,2.0,0.667,3.0,1.0,0.5,2.0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,-4.0,6.4,4.0,0,0,17.25
2926,Amir Johnson,2,2016-01-31,28.753,BOS,0,ORL,1,27.03,8.0,3.0,0.6,5.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,5.0,11.0,1.0,0.0,2.0,-9.0,9.6,3.0,0,0,24.25
2927,Amir Johnson,2,2016-02-02,28.759,BOS,0,NYK,1,14.57,4.0,2.0,0.667,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,-2.0,2.3,2.0,0,0,9.0
2928,Amir Johnson,2,2016-02-03,28.762,BOS,1,DET,1,21.33,4.0,2.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,7.0,4.3,1.0,0,0,13.5
2929,Amir Johnson,2,2016-02-05,28.767,BOS,0,CLE,1,13.7,6.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,-12.0,6.8,4.0,0,0,15.0
2930,Amir Johnson,2,2016-02-07,28.773,BOS,1,SAC,1,19.4,8.0,4.0,0.667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,9.0,0.0,2.0,2.0,0.0,12.1,2.0,0,0,28.25
2931,Jonathon Simmons,2,2015-10-28,26.121,SAS,1,OKC,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2932,Jonathon Simmons,2,2015-10-30,26.126,SAS,1,BRK,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2933,Jonathon Simmons,2,2015-11-01,26.132,SAS,1,BOS,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2934,Jonathon Simmons,2,2015-11-02,26.134,SAS,1,NYK,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2935,Jonathon Simmons,2,2015-11-04,26.14,SAS,1,WAS,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2936,Jonathon Simmons,2,2015-11-07,26.148,SAS,1,CHO,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2937,Jonathon Simmons,2,2015-11-09,26.153,SAS,1,SAC,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2938,Jonathon Simmons,2,2015-11-11,26.159,SAS,1,POR,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2939,Jonathon Simmons,2,2015-11-14,26.167,SAS,1,PHI,0,8.52,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,-8.0,5.4,0.0,0,0,9.5
2940,Jonathon Simmons,2,2015-11-16,26.173,SAS,1,POR,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2941,Jonathon Simmons,2,2015-11-18,26.178,SAS,1,DEN,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2942,Jonathon Simmons,2,2015-11-20,26.184,SAS,0,NOP,0,2.98,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,-1.1,0.0,0,0,1.25
2943,Jonathon Simmons,2,2015-11-21,26.186,SAS,1,MEM,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2944,Jonathon Simmons,2,2015-11-23,26.192,SAS,1,PHO,0,6.72,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,3.0,0,0,2.0
2945,Jonathon Simmons,2,2015-11-25,26.197,SAS,1,DAL,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
